DEPTH,,CALI,RHOB,TNPH,SP,SGR,LLD,LLS,MSFLC,DTLN,DRHO,PERMCORE  .,PHICORE ,GDCORE
FT,,IN,G/C3,DEC,MV,GAPI,OHMM,OHMM,OHMM,US/F,G/C3,MD,FRAC,KGDM
8565.5,8505.5,8.14,2.311,0.192,-12.18,30.64,2.35,1.96,1.68,80.01,0.010,-999,-999,-999
8566.0,8506.0,8.14,2.315,0.206,-12.39,38.53,2.64,2.17,1.94,81.00,0.001,-999,-999,-999
8566.5,8506.5,8.14,2.331,0.217,-12.44,47.73,2.69,2.32,2.18,81.85,-0.004,-999,-999,-999
8567.0,8507.0,8.14,2.335,0.200,-12.39,51.04,2.51,2.28,2.26,82.50,-0.003,-999,-999,-999
8567.5,8507.5,8.15,2.332,0.185,-12.15,57.30,2.17,2.09,2.08,82.90,-0.001,-999,-999,-999
8568.0,8508.0,8.15,2.308,0.186,-11.74,44.44,1.88,1.82,1.81,82.76,0.000,-999,-999,-999
8568.5,8508.5,8.15,2.305,0.196,-11.39,32.22,1.77,1.63,1.50,83.50,0.014,240.6,0.196,2.64
8569.0,8509.0,8.15,2.306,0.201,-10.89,30.96,1.75,1.56,1.34,83.80,0.016,84.64,0.177,2.65
8569.5,8509.5,8.15,2.287,0.203,-10.24,33.26,1.74,1.54,1.29,84.31,0.001,-999,-999,-999
8570.0,8510.0,8.15,2.279,0.207,-9.77,29.20,1.73,1.53,1.25,85.95,-0.001,1333,0.235,2.64
8570.5,8510.5,8.15,2.260,0.212,-8.92,27.53,1.67,1.52,1.18,86.80,-0.003,1607,0.248,2.64
8571.0,8511.0,8.15,2.235,0.212,-8.59,27.57,1.58,1.46,1.07,87.36,-0.001,77.53,0.226,2.63
8571.5,8511.5,8.15,2.228,0.212,-8.36,24.92,1.48,1.38,0.95,88.25,0.000,110.9,0.24,2.63
8572.0,8512.0,8.15,2.211,0.217,-7.81,20.67,1.35,1.27,0.85,88.10,0.002,195.5,0.241,2.63
8572.5,8512.5,8.15,2.206,0.225,-7.55,17.04,1.21,1.15,0.76,88.60,0.005,-999,-999,-999
8573.0,8513.0,8.15,2.201,0.224,-7.47,16.13,1.10,1.04,0.69,88.05,0.009,-999,-999,-999
8573.5,8513.5,8.15,2.206,0.215,-7.35,15.10,1.07,0.97,0.64,87.30,0.013,2228,0.264,2.64
8574.0,8514.0,8.15,2.223,0.210,-7.34,14.76,1.13,0.96,0.63,85.25,0.009,-999,-999,-999
8574.5,8514.5,8.15,2.250,0.200,-7.64,16.76,1.23,1.01,0.67,83.61,0.005,2416,0.276,2.64
8575.0,8515.0,8.15,2.270,0.200,-7.69,16.76,1.30,1.08,0.75,83.10,0.010,2244,0.294,2.64
8575.5,8515.5,8.15,2.262,0.201,-7.71,21.01,1.34,1.13,0.82,82.10,0.007,-999,-999,-999
8576.0,8516.0,8.15,2.251,0.188,-7.71,18.17,1.38,1.16,0.85,81.90,0.002,1388,0.264,2.64
8576.5,8516.5,8.15,2.264,0.181,-7.83,20.61,1.51,1.23,0.91,81.30,-0.001,-999,-999,-999
8577.0,8517.0,8.14,2.276,0.173,-7.94,23.04,1.64,1.30,0.97,80.70,-0.003,1431,0.261,2.64
8577.5,8517.5,8.15,2.284,0.180,-7.78,24.99,1.74,1.40,1.08,80.65,0.002,-999,-999,-999
8578.0,8518.0,8.15,2.267,0.191,-7.82,27.13,1.77,1.45,1.14,81.35,-0.001,1349,0.237,2.64
8578.5,8518.5,8.15,2.252,0.192,-7.63,27.44,1.72,1.45,1.14,81.70,-0.006,579.6,0.239,2.63
8579.0,8519.0,8.15,2.260,0.196,-7.62,27.22,1.73,1.43,1.09,82.40,-0.002,-999,-999,-999
8579.5,8519.5,8.15,2.285,0.207,-7.57,29.96,1.84,1.46,1.09,82.80,0.010,-999,-999,-999
8580.0,8520.0,8.15,2.291,0.222,-7.47,31.85,1.83,1.51,1.14,82.81,0.016,-999,-999,-999
8580.5,8520.5,8.14,2.290,0.226,-7.73,39.21,1.70,1.46,1.18,84.20,0.014,1185,0.25,2.63
8581.0,8521.0,8.15,2.246,0.216,-7.41,41.78,1.55,1.36,1.13,85.65,0.005,-999,-999,-999
8581.5,8521.5,8.14,2.225,0.216,-7.26,38.42,1.38,1.24,0.99,86.01,0.007,-999,-999,-999
8582.0,8522.0,8.15,2.211,0.228,-7.06,25.05,1.29,1.13,0.82,87.00,0.003,126.3,0.239,2.63
8582.5,8522.5,8.14,2.195,0.237,-7.05,20.80,1.25,1.07,0.71,87.45,0.001,-999,-999,-999
8583.0,8523.0,8.14,2.199,0.233,-7.04,20.16,1.23,1.05,0.66,87.60,0.008,-999,-999,-999
8583.5,8523.5,8.15,2.208,0.223,-7.20,19.52,1.19,1.02,0.64,87.60,0.014,1467,0.275,2.63
8584.0,8524.0,8.15,2.190,0.216,-7.28,19.53,1.19,1.01,0.63,86.70,0.012,-999,-999,-999
8584.5,8524.5,8.15,2.206,0.211,-7.39,17.95,1.21,1.01,0.64,85.29,0.011,1678,0.272,2.64
8585.0,8525.0,8.15,2.220,0.206,-7.49,18.64,1.23,1.03,0.68,84.06,0.009,-999,-999,-999
8585.5,8525.5,8.15,2.240,0.201,-7.69,17.18,1.22,1.04,0.73,84.29,0.010,1541,0.282,2.64
8586.0,8526.0,8.14,2.245,0.194,-7.84,18.43,1.26,1.05,0.78,82.96,0.006,-999,-999,-999
8586.5,8526.5,8.15,2.236,0.186,-8.36,18.84,1.35,1.10,0.82,82.90,-0.003,-999,-999,-999
8587.0,8527.0,8.15,2.261,0.178,-8.40,20.14,1.44,1.17,0.88,82.00,-0.002,1243,0.251,2.63
8587.5,8527.5,8.15,2.297,0.175,-8.73,20.85,1.58,1.26,0.97,81.65,0.001,-999,-999,-999
8588.0,8528.0,8.15,2.315,0.175,-8.93,19.52,1.72,1.38,1.07,81.40,-0.001,-999,-999,-999
8588.5,8528.5,8.15,2.300,0.174,-9.15,18.00,1.76,1.46,1.14,81.40,0.003,-999,-999,-999
8589.0,8529.0,8.15,2.300,0.178,-9.31,20.88,1.77,1.49,1.17,80.95,0.006,-999,-999,-999
8589.5,8529.5,8.15,2.288,0.179,-9.58,19.83,1.76,1.49,1.18,80.80,0.003,1196,0.238,2.63
8590.0,8530.0,8.15,2.284,0.176,-9.89,17.75,1.71,1.47,1.19,80.90,0.007,-999,-999,-999
8590.5,8530.5,8.15,2.295,0.169,-10.04,19.07,1.68,1.43,1.17,79.70,0.009,-999,-999,-999
8591.0,8531.0,8.14,2.335,0.158,-10.45,17.93,1.73,1.44,1.34,78.06,0.010,1172,0.241,2.63
8591.5,8531.5,8.15,2.389,0.151,-10.79,18.77,1.75,1.47,1.95,77.95,0.019,-999,-999,-999
8592.0,8532.0,8.15,2.363,0.156,-11.23,22.22,1.91,1.54,2.49,78.15,0.019,782.5,0.242,2.63
8592.5,8532.5,8.15,2.327,0.173,-11.76,17.71,2.14,1.69,2.57,78.76,0.013,-999,-999,-999
8593.0,8533.0,8.16,2.320,0.183,-12.58,29.16,2.23,1.85,2.31,80.75,0.009,-999,-999,-999
8593.5,8533.5,8.16,2.344,0.185,-13.09,37.54,2.39,1.96,1.79,81.30,0.017,414.8,0.195,2.64
8594.0,8534.0,8.16,2.331,0.185,-13.20,37.69,2.47,2.09,1.70,81.80,0.009,-999,-999,-999
8594.5,8534.5,8.15,2.341,0.186,-13.29,37.18,2.37,2.13,1.77,82.95,0.010,233.9,0.227,2.63
8595.0,8535.0,8.17,2.345,0.192,-13.36,36.65,2.27,2.07,1.69,84.00,0.018,-999,-999,-999
8595.5,8535.5,8.17,2.345,0.212,-13.09,30.27,2.13,1.98,1.56,84.16,0.020,-999,0.212,2.64
8596.0,8536.0,8.18,2.358,0.213,-13.03,39.78,2.01,1.87,1.43,86.39,0.030,-999,-999,-999
8596.5,8536.5,8.18,2.309,0.202,-12.36,41.48,1.80,1.75,1.34,86.30,0.021,-999,-999,-999
8597.0,8537.0,8.18,2.279,0.208,-11.71,34.56,1.63,1.59,1.31,86.84,0.010,412.1,0.209,2.63
8597.5,8537.5,8.18,2.282,0.229,-10.91,27.12,1.60,1.48,1.26,85.60,0.015,-999,-999,-999
8598.0,8538.0,8.20,2.312,0.235,-10.03,27.76,1.52,1.44,1.26,84.40,0.039,1156,0.25,2.64
8598.5,8538.5,8.19,2.302,0.223,-9.33,34.35,1.50,1.38,1.27,84.54,0.033,-999,-999,-999
8599.0,8539.0,8.18,2.289,0.208,-8.67,41.06,1.66,1.42,1.28,82.10,0.016,1143,0.239,2.65
8599.5,8539.5,8.18,2.315,0.199,-8.31,30.31,1.70,1.54,1.34,82.65,0.009,15.78,0.139,2.68
8600.0,8540.0,8.18,2.357,0.202,-7.99,27.36,1.89,1.63,1.40,82.35,0.011,1098,0.241,2.64
8600.5,8540.5,8.17,2.360,0.198,-7.68,35.01,2.12,1.80,1.54,81.50,0.014,-999,-999,-999
8601.0,8541.0,8.17,2.329,0.195,-7.29,41.52,2.07,1.92,1.63,81.75,0.001,-999,-999,-999
8601.5,8541.5,8.18,2.295,0.193,-6.65,42.20,1.87,1.83,1.54,81.65,-0.003,-999,-999,-999
8602.0,8542.0,8.18,2.254,0.197,-6.02,29.05,1.62,1.65,1.35,81.45,-0.004,941.3,0.231,2.65
8602.5,8542.5,8.17,2.260,0.199,-5.88,22.48,1.50,1.47,1.14,81.59,0.001,-999,-999,-999
8603.0,8543.0,8.17,2.252,0.189,-5.88,19.20,1.49,1.39,1.03,80.40,-0.001,-999,-999,-999
8603.5,8543.5,8.18,2.256,0.183,-5.93,22.28,1.58,1.40,1.05,79.76,-0.002,1625,0.277,2.64
8604.0,8544.0,8.18,2.285,0.182,-6.17,23.06,1.68,1.48,1.13,80.60,-0.005,-999,-999,-999
8604.5,8544.5,8.17,2.295,0.185,-6.34,21.90,1.71,1.55,1.19,82.20,-0.006,-999,-999,-999
8605.0,8545.0,8.18,2.301,0.185,-6.58,26.07,1.74,1.57,1.21,82.55,0.001,819.9,0.233,2.64
8605.5,8545.5,8.18,2.280,0.182,-7.13,26.90,1.87,1.62,1.27,82.20,-0.001,-999,-999,-999
8606.0,8546.0,8.18,2.310,0.184,-7.51,27.82,2.09,1.76,1.42,81.95,0.007,-999,-999,-999
8606.5,8546.5,8.18,2.363,0.191,-8.15,40.27,2.43,1.96,1.64,81.20,0.017,469.8,0.235,2.64
8607.0,8547.0,8.18,2.359,0.197,-8.74,47.29,2.79,2.23,1.90,80.51,0.012,-999,-999,-999
8607.5,8547.5,8.17,2.369,0.212,-8.87,57.76,2.65,2.38,2.15,80.65,0.012,136,0.212,2.64
8608.0,8548.0,8.17,2.369,0.212,-8.53,60.90,2.34,2.21,2.19,81.00,0.018,-999,-999,-999
8608.5,8548.5,8.19,2.319,0.191,-8.10,49.79,2.07,1.96,2.02,81.40,0.015,21.19,0.179,2.64
8609.0,8549.0,8.19,2.285,0.175,-7.76,39.41,1.87,1.76,1.74,82.75,0.014,-999,-999,-999
8609.5,8549.5,8.19,2.292,0.175,-7.58,29.68,1.87,1.64,1.48,82.85,0.015,1408,0.243,2.65
8610.0,8550.0,8.20,2.307,0.175,-7.61,31.71,2.02,1.68,1.41,81.40,0.019,-999,-999,-999
8610.5,8550.5,8.20,2.309,0.176,-7.63,30.02,2.12,1.79,1.46,80.30,0.011,341.6,0.228,2.65
8611.0,8551.0,8.19,2.320,0.171,-7.90,31.60,2.21,1.88,1.51,79.90,0.007,-999,-999,-999
8611.5,8551.5,8.19,2.324,0.165,-8.02,32.41,2.31,1.97,1.56,79.25,0.005,-999,-999,-999
8612.0,8552.0,8.19,2.309,0.166,-8.09,30.41,2.25,2.02,1.63,79.10,0.000,104.4,0.213,2.65
8612.5,8552.5,8.19,2.319,0.172,-8.20,28.87,2.11,1.95,1.66,79.05,-0.004,-999,-999,-999
8613.0,8553.0,8.19,2.313,0.167,-8.25,25.85,1.99,1.84,1.62,79.05,0.001,110.8,0.216,2.65
8613.5,8553.5,8.19,2.298,0.165,-8.25,20.96,1.88,1.74,1.50,78.40,0.007,37.93,0.178,2.65
8614.0,8554.0,8.19,2.301,0.167,-8.26,20.54,1.85,1.67,1.36,78.60,0.000,-999,-999,-999
8614.5,8554.5,8.19,2.299,0.166,-8.29,21.70,1.91,1.67,1.28,78.25,0.000,594,0.221,2.66
8615.0,8555.0,8.18,2.314,0.167,-8.24,20.28,1.93,1.70,1.28,78.90,0.007,-999,-999,-999
8615.5,8555.5,8.20,2.307,0.166,-8.41,17.43,1.92,1.71,1.29,79.80,0.000,-999,-999,-999
8616.0,8556.0,8.19,2.281,0.164,-8.34,18.86,1.90,1.70,1.28,80.35,-0.007,722.6,0.221,2.65
8616.5,8556.5,8.20,2.290,0.164,-8.45,17.60,1.89,1.69,1.25,80.95,0.002,-999,-999,-999
8617.0,8557.0,8.19,2.304,0.165,-8.55,21.66,1.99,1.70,1.25,81.05,0.006,-999,-999,-999
8617.5,8557.5,8.19,2.322,0.164,-8.72,21.17,2.07,1.78,1.30,81.20,0.018,416.7,0.228,2.65
8618.0,8558.0,8.20,2.328,0.165,-8.67,25.20,2.15,1.86,1.37,81.25,0.017,-999,-999,-999
8618.5,8558.5,8.20,2.329,0.164,-8.85,25.96,2.21,1.93,1.44,81.00,0.007,419.1,0.222,2.64
8619.0,8559.0,8.20,2.305,0.162,-9.00,31.18,2.25,1.99,1.50,80.95,-0.006,50.66,0.198,2.65
8619.5,8559.5,8.20,2.319,0.161,-9.07,33.46,2.31,2.04,1.56,79.54,0.000,-999,-999,-999
8620.0,8560.0,8.20,2.332,0.163,-9.34,33.77,2.41,2.11,1.62,78.45,0.010,-999,-999,-999
8620.5,8560.5,8.21,2.319,0.168,-9.41,29.91,2.43,2.19,1.68,77.40,0.005,47.25,0.196,2.65
8621.0,8561.0,8.20,2.317,0.167,-9.31,29.85,2.36,2.19,1.70,77.05,-0.001,-999,-999,-999
8621.5,8561.5,8.20,2.319,0.164,-9.30,29.27,2.25,2.13,1.64,77.10,-0.006,251.5,0.216,2.65
8622.0,8562.0,8.20,2.308,0.161,-9.30,27.87,2.21,2.06,1.55,77.30,-0.004,-999,-999,-999
8622.5,8562.5,8.20,2.324,0.165,-9.52,26.74,2.13,2.01,1.49,78.30,0.007,-999,-999,-999
8623.0,8563.0,8.20,2.317,0.174,-9.86,26.61,2.08,1.95,1.47,78.90,0.004,41.56,0.183,2.65
8623.5,8563.5,8.20,2.322,0.180,-10.08,27.24,2.19,1.96,1.46,78.85,0.001,-999,-999,-999
8624.0,8564.0,8.20,2.302,0.179,-10.52,29.31,2.27,2.05,1.48,79.00,-0.004,-999,-999,-999
8624.5,8564.5,8.20,2.326,0.186,-11.18,32.11,2.40,2.16,1.59,79.70,-0.003,-999,-999,-999
8625.0,8565.0,8.20,2.336,0.188,-11.88,40.49,2.59,2.31,1.76,79.75,0.000,54.97,0.183,2.66
8625.5,8565.5,8.20,2.344,0.186,-12.27,44.25,2.66,2.48,1.85,80.10,0.005,-999,-999,-999
8626.0,8566.0,8.18,2.334,0.179,-12.88,43.59,2.60,2.54,1.85,80.40,0.007,-999,-999,-999
8626.5,8566.5,8.18,2.325,0.176,-13.29,41.19,2.57,2.52,1.77,80.60,0.014,76.48,0.2,2.65
8627.0,8567.0,8.18,2.322,0.177,-13.98,41.23,2.64,2.54,1.74,80.50,0.003,-999,-999,-999
8627.5,8567.5,8.18,2.327,0.183,-14.47,42.09,2.72,2.62,1.79,80.20,-0.007,173.1,0.227,2.65
8628.0,8568.0,8.18,2.342,0.187,-14.93,45.74,2.75,2.69,1.89,80.50,-0.003,-999,-999,-999
8628.5,8568.5,8.18,2.333,0.189,-15.52,52.92,2.70,2.71,1.97,80.51,-0.002,15.03,0.193,2.66
8629.0,8569.0,8.18,2.338,0.194,-16.20,50.54,2.60,2.66,1.99,81.45,0.005,-999,-999,-999
8629.5,8569.5,8.17,2.320,0.194,-16.86,43.39,2.59,2.61,1.95,81.50,0.002,-999,-999,-999
8630.0,8570.0,8.18,2.335,0.195,-17.63,41.33,2.80,2.67,2.04,80.85,-0.001,12.65,0.186,2.65
8630.5,8570.5,8.18,2.398,0.206,-18.46,41.11,3.10,2.90,2.44,80.40,0.007,-999,-999,-999
8631.0,8571.0,8.18,2.422,0.217,-19.15,53.93,3.55,3.25,2.96,80.00,0.012,29.69,0.211,2.66
8631.5,8571.5,8.21,2.431,0.220,-19.89,68.90,3.55,3.78,3.51,79.90,0.009,-999,-999,-999
8632.0,8572.0,8.21,2.474,0.221,-20.78,68.90,3.62,4.27,4.03,79.75,0.015,-999,0.128,2.69
8632.5,8572.5,8.23,2.477,0.226,-21.49,74.57,3.83,4.50,4.32,79.90,0.022,17.01,0.177,2.67
8633.0,8573.0,8.28,2.488,0.244,-22.02,79.28,4.04,4.77,4.47,79.01,0.012,-999,-999,-999
8633.5,8573.5,8.37,2.528,0.282,-22.62,82.72,4.46,4.92,4.39,80.60,0.016,0.94,0.178,2.67
8634.0,8574.0,8.42,2.544,0.309,-23.05,92.17,4.35,4.75,4.11,81.00,0.023,1.04,0.144,2.68
8634.5,8574.5,8.43,2.561,0.310,-23.96,97.56,4.06,4.55,3.94,81.45,0.029,-999,-999,-999
8635.0,8575.0,8.43,2.560,0.324,-24.13,108.69,3.77,4.29,3.81,82.05,0.033,-999,-999,-999
8635.5,8575.5,8.43,2.548,0.350,-24.38,110.02,3.57,4.02,3.69,83.06,0.022,-999,0.122,2.71
8636.0,8576.0,8.43,2.506,0.381,-24.39,113.50,3.35,3.81,3.52,84.31,0.005,-999,-999,-999
8636.5,8576.5,8.43,2.537,0.411,-24.40,115.54,3.11,3.58,3.26,85.50,0.007,-999,-999,-999
8637.0,8577.0,8.42,2.581,0.408,-24.18,118.15,3.02,3.37,3.00,85.64,0.019,-999,0.113,2.71
8637.5,8577.5,8.41,2.582,0.402,-23.83,119.70,2.95,3.27,2.83,84.70,0.029,-999,-999,-999
8638.0,8578.0,8.51,2.485,0.296,-27.02,104.93,2.72,2.97,2.62,82.95,0.021,-999,-999,-999
8638.5,8578.5,8.49,2.512,0.303,-27.21,104.68,2.81,2.99,2.71,83.00,0.040,-999,-999,-999
8639.0,8579.0,8.49,2.514,0.297,-27.46,102.81,2.86,3.06,2.80,82.30,0.038,-999,-999,-999
8639.5,8579.5,8.49,2.492,0.297,-27.61,102.78,2.81,3.13,2.83,82.50,0.012,-999,-999,-999
8640.0,8580.0,8.49,2.479,0.327,-27.49,103.08,2.64,3.08,2.75,83.00,-0.002,-999,-999,-999
8640.5,8580.5,8.49,2.483,0.362,-27.43,97.14,2.51,2.90,2.56,82.70,-0.003,-999,-999,-999
8641.0,8581.0,8.49,2.492,0.368,-27.34,102.24,2.42,2.75,2.46,84.15,-0.004,-999,-999,-999
8641.5,8581.5,8.49,2.495,0.354,-27.01,106.34,2.43,2.64,2.46,84.30,-0.006,-999,-999,-999
8642.0,8582.0,8.52,2.516,0.338,-27.05,107.52,2.54,2.63,2.46,85.15,0.006,-999,-999,-999
8642.5,8582.5,8.55,2.536,0.317,-26.91,107.90,2.73,2.72,2.34,84.40,0.025,-999,-999,-999
8643.0,8583.0,8.55,2.534,0.289,-26.64,106.46,3.03,2.91,2.11,83.00,0.024,-999,-999,-999
8643.5,8583.5,8.64,2.530,0.270,-26.73,104.14,3.42,3.21,1.96,82.90,0.017,-999,-999,-999
8644.0,8584.0,8.84,2.510,0.259,-26.56,99.54,3.63,3.62,2.03,81.11,0.015,-999,-999,-999
8644.5,8584.5,8.88,2.501,0.255,-26.58,95.54,3.71,3.89,2.24,82.20,0.016,-999,-999,-999
8645.0,8585.0,8.92,2.525,0.259,-26.68,88.31,3.63,4.00,2.48,82.80,0.024,-999,-999,-999
8645.5,8585.5,8.96,2.539,0.256,-26.71,81.07,3.37,3.96,2.74,81.75,0.028,-999,-999,-999
8646.0,8586.0,8.85,2.523,0.252,-27.50,82.75,3.28,3.72,2.91,82.04,0.020,-999,-999,-999
8646.5,8586.5,8.42,2.506,0.266,-26.95,86.34,3.15,3.60,2.99,80.60,0.011,-999,-999,-999
8647.0,8587.0,8.44,2.518,0.291,-27.08,87.61,3.00,3.45,2.97,80.40,0.020,-999,-999,-999
8647.5,8587.5,8.49,2.535,0.298,-27.22,85.37,2.88,3.28,2.90,80.70,0.024,-999,-999,-999
8648.0,8588.0,8.49,2.539,0.285,-27.48,98.07,2.85,3.14,2.84,81.35,0.006,-999,-999,-999
8648.5,8588.5,8.49,2.538,0.275,-27.33,100.19,2.88,3.10,2.80,82.00,0.002,-999,-999,-999
8649.0,8589.0,8.49,2.541,0.278,-27.49,101.77,2.92,3.12,2.83,81.65,0.005,-999,-999,-999
8649.5,8589.5,8.49,2.553,0.280,-27.46,103.46,2.93,3.16,2.84,81.15,0.013,-999,-999,-999
8650.0,8590.0,8.49,2.540,0.271,-27.61,100.97,2.92,3.17,2.85,82.19,0.014,-999,-999,-999
8650.5,8590.5,8.49,2.521,0.268,-27.44,98.69,2.86,3.17,2.85,81.45,0.005,-999,-999,-999
8651.0,8591.0,8.49,2.528,0.273,-27.52,98.50,2.84,3.12,2.80,81.55,0.009,-999,-999,-999
8651.5,8591.5,8.49,2.532,0.277,-27.69,101.00,2.92,3.09,2.80,81.80,0.004,-999,-999,-999
8652.0,8592.0,8.49,2.542,0.286,-27.70,101.05,2.98,3.15,2.85,81.70,-0.008,-999,-999,-999
8652.5,8592.5,8.49,2.548,0.287,-27.79,100.80,3.04,3.21,2.94,82.05,-0.006,-999,-999,-999
8653.0,8593.0,8.49,2.560,0.281,-27.55,97.54,3.05,3.26,3.04,81.85,-0.001,-999,-999,-999
8653.5,8593.5,8.49,2.555,0.289,-27.43,96.14,2.99,3.28,3.18,81.30,0.005,-999,-999,-999
8654.0,8594.0,8.49,2.540,0.298,-27.41,96.48,2.90,3.22,3.26,81.00,-0.005,-999,-999,-999
8654.5,8594.5,8.49,2.542,0.295,-27.73,100.60,2.86,3.13,3.21,81.25,0.000,-999,-999,-999
8655.0,8595.0,8.49,2.533,0.294,-27.56,103.54,2.80,3.08,3.07,81.95,0.000,-999,-999,-999
8655.5,8595.5,8.49,2.534,0.302,-27.57,101.24,2.79,3.03,2.87,82.10,-0.005,-999,-999,-999
8656.0,8596.0,8.49,2.549,0.297,-27.63,103.33,2.86,3.00,2.77,83.15,0.004,-999,-999,-999
8656.5,8596.5,8.49,2.555,0.285,-27.69,103.03,2.92,3.06,2.79,82.85,0.017,-999,-999,-999
8657.0,8597.0,8.49,2.522,0.266,-27.79,104.17,2.89,3.13,2.79,82.90,0.009,-999,-999,-999
8657.5,8597.5,8.49,2.521,0.248,-28.18,101.88,2.84,3.12,2.75,83.35,0.016,-999,-999,-999
8658.0,8598.0,8.49,2.558,0.264,-28.04,90.74,2.75,3.07,2.66,83.00,0.027,-999,-999,-999
8658.5,8598.5,8.49,2.583,0.292,-27.80,89.22,2.70,2.98,2.62,82.70,0.050,-999,-999,-999
8659.0,8599.0,8.49,2.553,0.301,-27.68,91.20,2.80,2.92,2.59,83.40,0.055,-999,-999,-999
8659.5,8599.5,8.49,2.535,0.294,-27.57,100.38,2.87,3.00,2.67,82.90,0.027,-999,-999,-999
8660.0,8600.0,8.49,2.547,0.280,-27.05,98.46,2.90,3.09,2.76,82.50,0.037,-999,-999,-999
8660.5,8600.5,8.48,2.514,0.272,-26.87,94.98,2.90,3.10,2.79,82.65,0.048,-999,-999,-999
8661.0,8601.0,8.47,2.513,0.275,-26.78,94.94,2.95,3.07,2.83,82.15,0.027,-999,-999,-999
8661.5,8601.5,8.46,2.542,0.276,-25.93,96.42,2.94,3.08,2.82,82.15,0.024,-999,-999,-999
8662.0,8602.0,8.46,2.517,0.276,-25.84,99.06,2.94,3.07,2.81,82.70,0.013,-999,-999,-999
8662.5,8602.5,8.44,2.531,0.286,-26.02,100.62,2.93,3.07,2.90,81.70,0.010,-999,-999,-999
8663.0,8603.0,8.43,2.565,0.296,-24.97,99.41,2.96,3.06,3.01,81.55,0.023,-999,-999,-999
8663.5,8603.5,8.42,2.571,0.291,-24.65,100.47,3.11,3.09,3.07,82.10,0.035,-999,-999,-999
8664.0,8604.0,8.40,2.560,0.285,-24.18,92.10,3.22,3.20,3.10,82.15,0.028,-999,-999,-999
8664.5,8604.5,8.39,2.537,0.279,-23.50,90.82,3.23,3.30,3.04,83.34,0.013,-999,-999,-999
8665.0,8605.0,8.39,2.503,0.260,-22.79,99.54,3.34,3.30,2.99,83.10,0.019,-999,-999,-999
8665.5,8605.5,8.39,2.484,0.243,-21.91,92.60,3.56,3.37,3.06,83.20,0.033,-999,-999,-999
8666.0,8606.0,8.37,2.479,0.245,-20.87,76.70,3.84,3.53,3.21,82.30,0.039,-999,-999,-999
8666.5,8606.5,8.36,2.497,0.255,-19.60,74.10,3.88,3.72,3.49,79.95,0.037,-999,-999,-999
8667.0,8607.0,8.36,2.514,0.255,-18.59,91.62,3.43,3.66,3.61,80.40,0.033,-999,-999,-999
8667.5,8607.5,8.36,2.503,0.244,-16.76,93.88,2.92,3.19,3.23,80.30,0.040,-999,-999,-999
8668.0,8608.0,8.33,2.463,0.230,-14.88,90.94,2.43,2.67,2.52,80.35,0.030,-999,-999,-999
8668.5,8608.5,8.26,2.386,0.211,-12.85,66.93,2.04,2.23,1.74,81.25,0.013,-999,-999,-999
8669.0,8609.0,8.08,2.322,0.195,-10.64,42.46,1.92,1.89,1.25,81.30,0.009,-999,-999,-999
8669.5,8609.5,7.99,2.307,0.186,-8.92,24.52,1.99,1.75,1.14,81.60,0.017,-999,-999,-999
8670.0,8610.0,7.99,2.299,0.180,-7.97,22.69,2.11,1.79,1.17,81.20,0.018,-999,-999,-999
8670.5,8610.5,7.99,2.284,0.178,-7.68,18.72,2.23,1.88,1.25,81.50,0.009,-999,-999,-999
8671.0,8611.0,7.99,2.297,0.176,-7.63,20.87,2.38,1.99,1.34,81.55,0.006,-999,-999,-999
8671.5,8611.5,7.99,2.322,0.171,-7.62,23.03,2.43,2.10,1.39,80.90,0.010,-999,-999,-999
8672.0,8612.0,7.99,2.344,0.168,-7.54,25.03,2.38,2.14,1.42,81.30,0.017,-999,-999,-999
8672.5,8612.5,7.99,2.339,0.173,-7.28,25.40,2.34,2.10,1.40,81.75,0.009,-999,-999,-999
8673.0,8613.0,7.99,2.318,0.176,-6.89,26.87,2.30,2.05,1.37,81.30,-0.002,-999,-999,-999
8673.5,8613.5,7.99,2.300,0.180,-6.44,28.57,2.29,1.99,1.33,81.95,0.000,-999,-999,-999
8674.0,8614.0,7.99,2.291,0.178,-6.43,28.47,2.27,1.96,1.29,82.10,0.011,-999,-999,-999
8674.5,8614.5,7.99,2.305,0.179,-6.31,28.20,2.16,1.92,1.29,82.00,0.027,-999,-999,-999
8675.0,8615.0,7.99,2.312,0.190,-6.19,29.28,2.00,1.82,1.27,83.05,0.010,-999,-999,-999
8675.5,8615.5,8.05,2.319,0.200,-5.63,31.94,1.83,1.68,1.20,83.15,0.003,-999,-999,-999
8676.0,8616.0,8.05,2.308,0.196,-5.66,32.51,1.73,1.55,1.11,82.90,0.005,-999,-999,-999
8676.5,8616.5,8.02,2.275,0.186,-5.40,24.70,1.78,1.47,1.02,83.30,-0.003,-999,-999,-999
8677.0,8617.0,8.02,2.261,0.180,-5.02,23.07,1.91,1.49,1.01,82.80,-0.009,-999,-999,-999
8677.5,8617.5,8.02,2.256,0.176,-5.21,21.73,2.12,1.59,1.07,82.20,-0.008,-999,-999,-999
8678.0,8618.0,8.02,2.255,0.175,-5.38,23.80,2.32,1.75,1.20,81.90,-0.004,-999,-999,-999
8678.5,8618.5,8.02,2.280,0.179,-5.48,27.70,2.44,1.91,1.33,82.99,-0.006,-999,-999,-999
